rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
21,20231207_13-14-11.308553,insect,0.67,10,0.326,0.7872,0.3859,0.8889,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-11.308553_10_crop.jpg
21,20231207_13-14-13.377080,insect,0.65,3,0.3463,0.4109,0.4081,0.4973,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-13.377080_3_crop.jpg
21,20231207_13-14-18.809995,insect,0.72,7,0.3318,0.6528,0.3813,0.7517,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-18.809995_7_crop.jpg
21,20231207_13-14-20.331046,insect,0.63,8,0.4412,0.8096,0.4753,0.8615,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-20.331046_8_crop.jpg
21,20231207_13-14-21.968156,insect,0.79,9,0.3403,0.5289,0.3934,0.6201,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-21.968156_9_crop.jpg
21,20231207_13-14-23.713674,insect,0.63,10,0.3245,0.7888,0.3899,0.8985,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-23.713674_10_crop.jpg
21,20231207_13-14-25.453666,insect,0.79,16,0.4988,0.8002,0.5381,0.8838,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-25.453666_16_crop.jpg
21,20231207_13-14-25.458996,insect,0.77,17,0.501,0.658,0.5436,0.747,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-25.458996_17_crop.jpg
21,20231207_13-14-25.462149,insect,0.65,18,0.5041,0.5424,0.5378,0.6058,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-25.462149_18_crop.jpg
21,20231207_13-14-25.464999,insect,0.52,20,0.4533,0.5441,0.48,0.5854,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-25.464999_20_crop.jpg
21,20231207_13-14-27.538968,insect,0.61,3,0.3462,0.4102,0.4083,0.4962,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.538968_3_crop.jpg
21,20231207_13-14-27.543185,insect,0.74,7,0.3318,0.6531,0.3815,0.7523,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.543185_7_crop.jpg
21,20231207_13-14-27.550359,insect,0.57,8,0.4413,0.8093,0.4747,0.8613,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.550359_8_crop.jpg
21,20231207_13-14-27.557977,insect,0.63,10,0.3249,0.789,0.3907,0.8987,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.557977_10_crop.jpg
21,20231207_13-14-27.567079,insect,0.77,16,0.499,0.799,0.5389,0.8842,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.567079_16_crop.jpg
21,20231207_13-14-27.574654,insect,0.77,17,0.5011,0.6577,0.5435,0.7464,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.574654_17_crop.jpg
21,20231207_13-14-27.580067,insect,0.67,18,0.5041,0.5422,0.5375,0.6064,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.580067_18_crop.jpg
21,20231207_13-14-27.585529,insect,0.54,20,0.4533,0.544,0.4799,0.5849,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.585529_20_crop.jpg
21,20231207_13-14-27.589352,insect,0.78,21,0.3405,0.5291,0.3923,0.6199,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-27.589352_21_crop.jpg
21,20231207_13-14-29.671483,insect,0.66,3,0.3458,0.4102,0.4076,0.4968,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-29.671483_3_crop.jpg
21,20231207_13-14-29.675661,insect,0.74,7,0.3319,0.6533,0.3813,0.7522,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-29.675661_7_crop.jpg
21,20231207_13-14-29.679564,insect,0.58,8,0.4409,0.8094,0.475,0.862,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-29.679564_8_crop.jpg
21,20231207_13-14-29.685206,insect,0.62,10,0.3249,0.7888,0.3897,0.8986,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-29.685206_10_crop.jpg
21,20231207_13-14-29.693275,insect,0.79,16,0.4987,0.7999,0.5386,0.885,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-29.693275_16_crop.jpg
21,20231207_13-14-31.392779,insect,0.77,17,0.501,0.6577,0.5442,0.7472,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-31.392779_17_crop.jpg
21,20231207_13-14-33.028546,insect,0.66,18,0.504,0.5422,0.5376,0.6063,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-33.028546_18_crop.jpg
21,20231207_13-14-34.573509,insect,0.55,20,0.4534,0.5438,0.4798,0.5851,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-34.573509_20_crop.jpg
21,20231207_13-14-36.720085,insect,0.78,21,0.3404,0.5297,0.3921,0.6196,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-36.720085_21_crop.jpg
21,20231207_13-14-37.769229,insect,0.6,3,0.3463,0.4103,0.4077,0.4958,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.769229_3_crop.jpg
21,20231207_13-14-37.775057,insect,0.75,7,0.3319,0.6536,0.3814,0.7526,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.775057_7_crop.jpg
21,20231207_13-14-37.780103,insect,0.54,8,0.4407,0.8098,0.4746,0.8623,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.780103_8_crop.jpg
21,20231207_13-14-37.784695,insect,0.62,10,0.3226,0.7889,0.3951,0.8941,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.784695_10_crop.jpg
21,20231207_13-14-37.789963,insect,0.79,16,0.4986,0.7997,0.539,0.8854,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.789963_16_crop.jpg
21,20231207_13-14-37.797260,insect,0.76,17,0.5013,0.6574,0.5434,0.7463,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.797260_17_crop.jpg
21,20231207_13-14-37.805321,insect,0.67,18,0.5042,0.5421,0.5376,0.606,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.805321_18_crop.jpg
21,20231207_13-14-37.812791,insect,0.53,20,0.4534,0.5439,0.4798,0.5849,insect-detect/data/20231207/20231207_13-14/cropped/insect/20231207_13-14-37.812791_20_crop.jpg
