rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
21,20240222_16-53-26.333344,insect,0.83,6,0.5225,0.4899,0.576,0.5793,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.333344_6_crop.jpg
21,20240222_16-53-26.338950,insect,0.63,7,0.5574,0.8242,0.5983,0.8883,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.338950_7_crop.jpg
21,20240222_16-53-26.341549,insect,0.58,8,0.5607,0.6647,0.6007,0.7363,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.341549_8_crop.jpg
21,20240222_16-53-26.344376,insect,0.71,9,0.4687,0.4956,0.5053,0.5422,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.344376_9_crop.jpg
21,20240222_16-53-26.347096,insect,0.69,10,0.5104,0.7812,0.5603,0.8762,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.347096_10_crop.jpg
21,20240222_16-53-26.350087,insect,0.65,11,0.4599,0.6423,0.4976,0.6915,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.350087_11_crop.jpg
21,20240222_16-53-26.352998,insect,0.78,12,0.4533,0.7939,0.49,0.8469,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.352998_12_crop.jpg
21,20240222_16-53-26.355555,insect,0.53,14,0.4813,0.3572,0.5055,0.3972,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.355555_14_crop.jpg
21,20240222_16-53-26.358076,insect,0.6,17,0.3584,0.3303,0.4071,0.4244,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-26.358076_17_crop.jpg
21,20240222_16-53-27.393987,insect,0.74,1,0.3318,0.7569,0.3776,0.8505,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-27.393987_1_crop.jpg
21,20240222_16-53-27.398033,insect,0.79,2,0.3412,0.6054,0.391,0.7144,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-27.398033_2_crop.jpg
21,20240222_16-53-27.403068,insect,0.79,3,0.3504,0.4643,0.4034,0.5705,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-27.403068_3_crop.jpg
21,20240222_16-53-27.410905,insect,0.6,4,0.5809,0.3908,0.6129,0.4449,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-27.410905_4_crop.jpg
21,20240222_16-53-27.415218,insect,0.79,5,0.5217,0.6351,0.5646,0.7225,insect-detect/data/20240222/20240222_16-53/cropped/insect/20240222_16-53-27.415218_5_crop.jpg
