rec_ID,timestamp,label,confidence,track_ID,x_min,y_min,x_max,y_max,file_path
22,20231207_16-27-19.357352,insect,0.72,12,0.4505,0.3582,0.4771,0.4019,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.357352_12_crop.jpg
22,20231207_16-27-19.359458,insect,0.81,13,0.4338,0.8063,0.4762,0.8656,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.359458_13_crop.jpg
22,20231207_16-27-19.363374,insect,0.84,14,0.442,0.6527,0.4766,0.7071,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.363374_14_crop.jpg
22,20231207_16-27-19.366762,insect,0.78,15,0.4979,0.7977,0.5404,0.8846,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.366762_15_crop.jpg
22,20231207_16-27-19.369401,insect,0.62,16,0.3353,0.3361,0.3704,0.4192,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.369401_16_crop.jpg
22,20231207_16-27-19.372905,insect,0.77,17,0.4977,0.6438,0.5514,0.7312,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.372905_17_crop.jpg
22,20231207_16-27-19.376756,insect,0.75,18,0.5573,0.3845,0.5847,0.4353,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.376756_18_crop.jpg
22,20231207_16-27-19.380676,insect,0.79,19,0.4448,0.5001,0.4792,0.5569,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.380676_19_crop.jpg
22,20231207_16-27-19.383116,insect,0.68,20,0.5013,0.4891,0.5536,0.5776,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.383116_20_crop.jpg
22,20231207_16-27-19.387669,insect,0.69,21,0.3456,0.0382,0.3679,0.0665,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.387669_21_crop.jpg
22,20231207_16-27-19.389671,insect,0.51,22,0.3209,0.5093,0.3681,0.5983,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.389671_22_crop.jpg
22,20231207_16-27-19.392597,insect,0.73,23,0.3845,0.3353,0.4179,0.3914,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.392597_23_crop.jpg
22,20231207_16-27-19.395072,insect,0.61,27,0.3193,0.6352,0.3636,0.7437,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.395072_27_crop.jpg
22,20231207_16-27-19.398131,insect,0.5,29,0.45,0.8035,0.5016,0.8756,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-19.398131_29_crop.jpg
22,20231207_16-27-20.448783,insect,0.68,11,0.8405,0.3442,0.8589,0.3843,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.448783_11_crop.jpg
22,20231207_16-27-20.451377,insect,0.72,12,0.4501,0.3589,0.4778,0.4031,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.451377_12_crop.jpg
22,20231207_16-27-20.468775,insect,0.81,13,0.4337,0.8046,0.4749,0.8646,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.468775_13_crop.jpg
22,20231207_16-27-20.487184,insect,0.82,14,0.4416,0.6518,0.4758,0.7059,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.487184_14_crop.jpg
22,20231207_16-27-20.506515,insect,0.8,15,0.497,0.7963,0.5405,0.8839,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.506515_15_crop.jpg
22,20231207_16-27-20.522375,insect,0.66,16,0.3347,0.3341,0.3707,0.4133,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.522375_16_crop.jpg
22,20231207_16-27-20.535488,insect,0.77,17,0.4966,0.6424,0.5516,0.7316,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.535488_17_crop.jpg
22,20231207_16-27-20.551314,insect,0.68,18,0.5551,0.3813,0.5859,0.4378,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.551314_18_crop.jpg
22,20231207_16-27-20.564149,insect,0.78,19,0.4437,0.5001,0.4791,0.5577,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.564149_19_crop.jpg
22,20231207_16-27-20.576294,insect,0.69,20,0.5006,0.4882,0.555,0.5784,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.576294_20_crop.jpg
22,20231207_16-27-20.588968,insect,0.65,21,0.3451,0.0388,0.3686,0.0689,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.588968_21_crop.jpg
22,20231207_16-27-20.601563,insect,0.52,22,0.3275,0.4959,0.3745,0.6036,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.601563_22_crop.jpg
22,20231207_16-27-20.614633,insect,0.77,23,0.385,0.3371,0.4174,0.3891,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.614633_23_crop.jpg
22,20231207_16-27-20.626637,insect,0.56,24,0.378,0.4814,0.4193,0.5652,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.626637_24_crop.jpg
22,20231207_16-27-20.629171,insect,0.62,27,0.3195,0.6354,0.3646,0.745,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.629171_27_crop.jpg
22,20231207_16-27-20.632621,insect,0.5,29,0.4518,0.8019,0.5027,0.875,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-20.632621_29_crop.jpg
22,20231207_16-27-21.671801,insect,0.71,11,0.8404,0.3435,0.8589,0.3839,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.671801_11_crop.jpg
22,20231207_16-27-21.674730,insect,0.71,12,0.4496,0.3589,0.4785,0.4043,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.674730_12_crop.jpg
22,20231207_16-27-21.677651,insect,0.8,13,0.4335,0.8048,0.4754,0.8656,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.677651_13_crop.jpg
22,20231207_16-27-21.681241,insect,0.8,14,0.441,0.6518,0.4762,0.7065,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.681241_14_crop.jpg
22,20231207_16-27-21.684661,insect,0.78,15,0.4965,0.7961,0.5415,0.8841,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.684661_15_crop.jpg
22,20231207_16-27-21.688597,insect,0.65,16,0.3333,0.335,0.3721,0.4161,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.688597_16_crop.jpg
22,20231207_16-27-21.692259,insect,0.79,17,0.4955,0.6418,0.5534,0.7317,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.692259_17_crop.jpg
22,20231207_16-27-21.696734,insect,0.65,18,0.5542,0.3814,0.5862,0.4382,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.696734_18_crop.jpg
22,20231207_16-27-21.699728,insect,0.74,19,0.4433,0.5004,0.4796,0.5575,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.699728_19_crop.jpg
22,20231207_16-27-21.703461,insect,0.7,20,0.4997,0.4871,0.557,0.5784,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.703461_20_crop.jpg
22,20231207_16-27-21.707672,insect,0.67,21,0.3446,0.038,0.3704,0.0709,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.707672_21_crop.jpg
22,20231207_16-27-21.710456,insect,0.54,22,0.3264,0.4925,0.3796,0.6053,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.710456_22_crop.jpg
22,20231207_16-27-21.715082,insect,0.75,23,0.3839,0.3377,0.4177,0.3893,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.715082_23_crop.jpg
22,20231207_16-27-21.718126,insect,0.59,27,0.3194,0.6304,0.3653,0.7472,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-21.718126_27_crop.jpg
22,20231207_16-27-22.777774,insect,0.71,11,0.8403,0.3436,0.859,0.3845,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.777774_11_crop.jpg
22,20231207_16-27-22.780524,insect,0.68,12,0.4503,0.3603,0.4772,0.4036,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.780524_12_crop.jpg
22,20231207_16-27-22.783178,insect,0.8,13,0.4342,0.8044,0.4745,0.8646,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.783178_13_crop.jpg
22,20231207_16-27-22.786179,insect,0.81,14,0.4417,0.6517,0.4753,0.7055,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.786179_14_crop.jpg
22,20231207_16-27-22.789147,insect,0.81,15,0.4971,0.7955,0.5404,0.8845,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.789147_15_crop.jpg
22,20231207_16-27-22.792657,insect,0.61,16,0.3341,0.3352,0.3705,0.4131,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.792657_16_crop.jpg
22,20231207_16-27-22.795821,insect,0.76,17,0.4979,0.6423,0.5506,0.7318,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.795821_17_crop.jpg
22,20231207_16-27-22.799497,insect,0.64,18,0.555,0.3808,0.586,0.439,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.799497_18_crop.jpg
22,20231207_16-27-22.802198,insect,0.78,19,0.4438,0.5,0.479,0.5573,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.802198_19_crop.jpg
22,20231207_16-27-22.805214,insect,0.68,20,0.5006,0.4866,0.5564,0.5781,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.805214_20_crop.jpg
22,20231207_16-27-22.808987,insect,0.64,21,0.3446,0.0385,0.3703,0.072,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.808987_21_crop.jpg
22,20231207_16-27-22.811519,insect,0.76,23,0.3847,0.3375,0.4169,0.3875,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.811519_23_crop.jpg
22,20231207_16-27-22.814484,insect,0.67,27,0.3191,0.6359,0.3644,0.7454,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-22.814484_27_crop.jpg
22,20231207_16-27-23.852658,insect,0.7,11,0.84,0.3437,0.8589,0.3849,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.852658_11_crop.jpg
22,20231207_16-27-23.855536,insect,0.63,12,0.4511,0.3606,0.4766,0.4028,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.855536_12_crop.jpg
22,20231207_16-27-23.858687,insect,0.8,13,0.4346,0.8043,0.4742,0.8647,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.858687_13_crop.jpg
22,20231207_16-27-23.862503,insect,0.8,14,0.4421,0.6519,0.4746,0.7052,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.862503_14_crop.jpg
22,20231207_16-27-23.865736,insect,0.81,15,0.4972,0.7945,0.5405,0.8853,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.865736_15_crop.jpg
22,20231207_16-27-23.869980,insect,0.61,16,0.3331,0.3351,0.3683,0.4153,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.869980_16_crop.jpg
22,20231207_16-27-23.875372,insect,0.75,17,0.4977,0.6432,0.5498,0.7317,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.875372_17_crop.jpg
22,20231207_16-27-23.879623,insect,0.62,18,0.5552,0.3805,0.5858,0.4391,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.879623_18_crop.jpg
22,20231207_16-27-23.882788,insect,0.77,19,0.4443,0.5,0.4785,0.5575,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.882788_19_crop.jpg
22,20231207_16-27-23.886384,insect,0.66,20,0.5006,0.4865,0.5566,0.5784,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.886384_20_crop.jpg
22,20231207_16-27-23.889705,insect,0.56,21,0.3451,0.039,0.3697,0.0718,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.889705_21_crop.jpg
22,20231207_16-27-23.892096,insect,0.73,23,0.3853,0.3382,0.4159,0.387,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.892096_23_crop.jpg
22,20231207_16-27-23.894830,insect,0.7,27,0.3187,0.6382,0.3637,0.7457,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-23.894830_27_crop.jpg
22,20231207_16-27-24.938875,insect,0.71,11,0.84,0.3438,0.8587,0.3846,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.938875_11_crop.jpg
22,20231207_16-27-24.941910,insect,0.57,12,0.4508,0.3611,0.4762,0.4037,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.941910_12_crop.jpg
22,20231207_16-27-24.944739,insect,0.79,13,0.4352,0.8052,0.4733,0.8639,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.944739_13_crop.jpg
22,20231207_16-27-24.948160,insect,0.78,14,0.4422,0.6524,0.4742,0.705,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.948160_14_crop.jpg
22,20231207_16-27-24.951177,insect,0.8,15,0.4972,0.7952,0.5409,0.886,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.951177_15_crop.jpg
22,20231207_16-27-24.955705,insect,0.62,16,0.3348,0.3359,0.3703,0.4113,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.955705_16_crop.jpg
22,20231207_16-27-24.959946,insect,0.72,17,0.4977,0.6431,0.55,0.7318,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.959946_17_crop.jpg
22,20231207_16-27-24.964145,insect,0.57,18,0.5548,0.3791,0.5862,0.4395,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.964145_18_crop.jpg
22,20231207_16-27-24.967171,insect,0.75,19,0.4446,0.5003,0.4779,0.5574,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.967171_19_crop.jpg
22,20231207_16-27-24.970369,insect,0.62,20,0.5008,0.4875,0.5561,0.5781,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.970369_20_crop.jpg
22,20231207_16-27-24.974655,insect,0.52,21,0.3447,0.0388,0.3698,0.0725,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.974655_21_crop.jpg
22,20231207_16-27-24.977709,insect,0.72,23,0.385,0.3371,0.4162,0.3877,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.977709_23_crop.jpg
22,20231207_16-27-24.980686,insect,0.69,27,0.3186,0.6379,0.3644,0.746,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-24.980686_27_crop.jpg
22,20231207_16-27-26.024982,insect,0.71,11,0.84,0.3438,0.859,0.3851,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.024982_11_crop.jpg
22,20231207_16-27-26.027747,insect,0.56,12,0.4506,0.3613,0.4763,0.4031,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.027747_12_crop.jpg
22,20231207_16-27-26.030510,insect,0.79,13,0.4346,0.8049,0.4736,0.8644,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.030510_13_crop.jpg
22,20231207_16-27-26.033974,insect,0.79,14,0.4422,0.6518,0.4744,0.7059,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.033974_14_crop.jpg
22,20231207_16-27-26.037036,insect,0.81,15,0.497,0.7952,0.5404,0.8855,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.037036_15_crop.jpg
22,20231207_16-27-26.041035,insect,0.62,16,0.3347,0.3359,0.3702,0.4113,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.041035_16_crop.jpg
22,20231207_16-27-26.044800,insect,0.74,17,0.497,0.6438,0.5501,0.7315,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.044800_17_crop.jpg
22,20231207_16-27-26.049458,insect,0.6,18,0.5551,0.3801,0.5858,0.4388,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.049458_18_crop.jpg
22,20231207_16-27-26.053003,insect,0.75,19,0.4446,0.4998,0.4781,0.5576,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.053003_19_crop.jpg
22,20231207_16-27-26.060414,insect,0.64,20,0.5013,0.4856,0.5573,0.5783,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.060414_20_crop.jpg
22,20231207_16-27-26.071613,insect,0.51,21,0.3447,0.0387,0.37,0.0724,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.071613_21_crop.jpg
22,20231207_16-27-26.076532,insect,0.71,23,0.385,0.3374,0.4161,0.3874,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.076532_23_crop.jpg
22,20231207_16-27-26.081124,insect,0.69,27,0.3187,0.6368,0.3631,0.745,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-26.081124_27_crop.jpg
22,20231207_16-27-27.135929,insect,0.71,11,0.8401,0.3437,0.8587,0.3843,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.135929_11_crop.jpg
22,20231207_16-27-27.139297,insect,0.59,12,0.451,0.3614,0.4761,0.4026,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.139297_12_crop.jpg
22,20231207_16-27-27.141775,insect,0.79,13,0.4354,0.8055,0.4731,0.8632,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.141775_13_crop.jpg
22,20231207_16-27-27.144181,insect,0.79,14,0.4424,0.6518,0.4745,0.705,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.144181_14_crop.jpg
22,20231207_16-27-27.146606,insect,0.81,15,0.4975,0.7959,0.5398,0.885,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.146606_15_crop.jpg
22,20231207_16-27-27.149360,insect,0.63,16,0.3349,0.3361,0.3704,0.4114,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.149360_16_crop.jpg
22,20231207_16-27-27.151819,insect,0.74,17,0.4969,0.6427,0.5507,0.7321,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.151819_17_crop.jpg
22,20231207_16-27-27.154858,insect,0.61,18,0.555,0.3802,0.5859,0.4387,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.154858_18_crop.jpg
22,20231207_16-27-27.156936,insect,0.74,19,0.4443,0.5007,0.478,0.5574,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.156936_19_crop.jpg
22,20231207_16-27-27.159212,insect,0.65,20,0.5009,0.4872,0.5572,0.5781,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.159212_20_crop.jpg
22,20231207_16-27-27.162285,insect,0.53,21,0.3447,0.0387,0.3701,0.0722,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.162285_21_crop.jpg
22,20231207_16-27-27.164380,insect,0.72,23,0.3851,0.3377,0.4163,0.3872,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.164380_23_crop.jpg
22,20231207_16-27-27.166787,insect,0.68,27,0.3188,0.6367,0.3634,0.7445,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-27.166787_27_crop.jpg
22,20231207_16-27-28.211080,insect,0.71,11,0.8401,0.3436,0.8589,0.3847,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.211080_11_crop.jpg
22,20231207_16-27-28.213819,insect,0.58,12,0.4507,0.3611,0.4761,0.4029,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.213819_12_crop.jpg
22,20231207_16-27-28.216420,insect,0.78,13,0.4353,0.805,0.4733,0.8635,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.216420_13_crop.jpg
22,20231207_16-27-28.219614,insect,0.77,14,0.4426,0.6528,0.4742,0.7047,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.219614_14_crop.jpg
22,20231207_16-27-28.222770,insect,0.8,15,0.4974,0.7944,0.5403,0.885,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.222770_15_crop.jpg
22,20231207_16-27-28.226618,insect,0.62,16,0.3351,0.3364,0.3701,0.4123,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.226618_16_crop.jpg
22,20231207_16-27-28.230075,insect,0.72,17,0.4979,0.6427,0.5502,0.7321,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.230075_17_crop.jpg
22,20231207_16-27-28.234982,insect,0.61,18,0.5552,0.3804,0.5856,0.4381,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.234982_18_crop.jpg
22,20231207_16-27-28.239101,insect,0.71,19,0.4449,0.5003,0.4778,0.5571,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.239101_19_crop.jpg
22,20231207_16-27-28.243709,insect,0.62,20,0.5017,0.4874,0.5558,0.5782,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.243709_20_crop.jpg
22,20231207_16-27-28.249525,insect,0.52,21,0.3449,0.0388,0.3698,0.0719,insect-detect/data/20231207/20231207_16-24/cropped/insect/20231207_16-27-28.249525_21_crop.jpg
